                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    474,                 1.2069,                0.53037,                0.82475,                0.84271,                 0.7356,                0.80351,                0.31661,                 2.0991,                0.82672,                0.93702,              0.0010654,              0.0010654,              0.0010654
                    475,                 1.2904,                0.56124,                0.81954,                0.83066,                0.73887,                0.80505,                  0.321,                 2.1042,                0.82672,                0.93384,              0.0010635,              0.0010635,              0.0010635
                    476,                 1.2438,                0.54761,                0.82236,                0.82294,                0.72971,                0.79599,                0.31359,                  2.117,                0.83112,                0.93682,              0.0010615,              0.0010615,              0.0010615
                    477,                 1.2133,                0.53977,                0.81816,                 0.8335,                0.74738,                0.80627,                0.31972,                   2.08,                0.82615,                0.93145,              0.0010595,              0.0010595,              0.0010595
                    478,                 1.2079,                0.53451,                0.81477,                0.83467,                0.74607,                0.80336,                0.31889,                 2.0874,                0.82352,                0.93307,              0.0010575,              0.0010575,              0.0010575
                    479,                 1.2525,                0.54823,                 0.8162,                0.82459,                   0.75,                0.80403,                0.31915,                 2.0992,                0.81379,                0.93431,              0.0010555,              0.0010555,              0.0010555
                    480,                 1.2152,                0.53736,                0.81658,                0.83039,                0.73694,                0.79301,                0.32008,                 2.0979,                0.81232,                0.93738,              0.0010536,              0.0010536,              0.0010536
                    481,                  1.218,                0.53753,                0.82333,                  0.834,                0.74968,                0.79382,                 0.3095,                 2.1165,                0.81794,                0.93906,              0.0010516,              0.0010516,              0.0010516
                    482,                 1.2235,                0.54191,                0.81838,                0.83472,                0.74935,                0.79588,                  0.305,                 2.1378,                0.83497,                0.94347,              0.0010496,              0.0010496,              0.0010496
                    483,                 1.2737,                0.55441,                0.81855,                0.81346,                0.74673,                0.79911,                0.30357,                 2.1635,                0.82932,                0.94533,              0.0010476,              0.0010476,              0.0010476
                    484,                  1.271,                0.55059,                0.82189,                0.83027,                0.72989,                0.80008,                0.30651,                 2.1793,                0.82731,                0.94623,              0.0010456,              0.0010456,              0.0010456
                    485,                 1.2838,                0.55692,                0.81917,                0.83908,                0.73691,                0.80402,                0.32504,                 2.0931,                0.82651,                0.93498,              0.0010437,              0.0010437,              0.0010437
                    486,                 1.3071,                0.55789,                0.82169,                0.83884,                0.73233,                  0.799,                0.31835,                  2.107,                0.81222,                0.93701,              0.0010417,              0.0010417,              0.0010417
                    487,                 1.2789,                0.55051,                0.82185,                0.84285,                0.74062,                0.80443,                0.32194,                 2.1043,                 0.8039,                0.93881,              0.0010397,              0.0010397,              0.0010397
                    488,                 1.2556,                0.54175,                0.81754,                 0.8476,                0.74978,                0.80817,                0.32183,                 2.0804,                 0.8239,                0.94003,              0.0010377,              0.0010377,              0.0010377
                    489,                 1.2555,                0.54594,                0.81938,                0.84183,                0.74538,                0.80644,                0.32006,                 2.1065,                 0.8176,                0.94239,              0.0010357,              0.0010357,              0.0010357
                    490,                 1.2787,                0.55059,                0.82459,                0.83413,                0.74673,                0.80658,                0.31971,                 2.1202,                0.81112,                0.94634,              0.0010338,              0.0010338,              0.0010338
                    491,                 1.2416,                0.54277,                0.82266,                0.84691,                0.74346,                0.80867,                0.32641,                 2.0669,                0.81067,                0.93899,              0.0010318,              0.0010318,              0.0010318
                    492,                 1.2176,                0.53267,                 0.8203,                 0.8294,                0.76042,                 0.8086,                0.32425,                 2.0741,                0.80436,                0.93662,              0.0010298,              0.0010298,              0.0010298
                    493,                 1.2119,                0.53295,                0.81674,                0.83029,                0.73102,                0.79311,                0.30059,                 2.1533,                0.82114,                0.94446,              0.0010278,              0.0010278,              0.0010278
                    494,                 1.2734,                0.55692,                0.82682,                0.82691,                0.74727,                0.80481,                0.31866,                 2.0852,                0.80075,                0.93354,              0.0010258,              0.0010258,              0.0010258
                    495,                 1.3138,                0.55637,                0.82115,                0.82413,                0.74935,                0.80489,                 0.3075,                  2.161,                0.80329,                0.94271,              0.0010239,              0.0010239,              0.0010239
                    496,                 1.3129,                0.55556,                0.81897,                0.82234,                0.73311,                0.79521,                0.29845,                 2.2021,                0.81363,                0.94931,              0.0010219,              0.0010219,              0.0010219
